date,product,category,price,current_stock,sold,revenue,weather,festival,location,restock_added
2025-12-14,Shirt,Formal,1642,10,0,0,Rainy,None,Sylhet,0
2025-06-30,Jeans,Denim,2392,13,0,0,Sunny,None,Sylhet,0
2025-12-01,Shirt,Formal,1561,10,0,0,Cold,None,Sylhet,0
2025-08-27,Shirt,Formal,1391,28,5,6955,Rainy,None,Chattogram,23
2025-02-02,Saree,Traditional,3225,15,3,9675,Cold,None,Chattogram,0
2025-07-24,Saree,Traditional,3212,11,4,12848,Rainy,None,Chattogram,0
2025-10-12,Panjabi,Ethnic,1993,30,5,9965,Rainy,None,Dhaka,23
2025-04-20,Panjabi,Ethnic,1896,23,7,13272,Sunny,None,Chattogram,0
2024-12-31,Hoodie,Winter,2417,36,0,0,Rainy,None,Dhaka,0
2025-05-01,Hoodie,Winter,2065,35,1,2065,Rainy,None,Chattogram,0
2025-08-27,T-Shirt,Casual,597,32,0,0,Humid,None,Chattogram,0
2025-07-08,Saree,Traditional,3245,48,2,6490,Rainy,None,Dhaka,39
2025-12-14,T-Shirt,Casual,775,32,0,0,Humid,None,Chattogram,0
2025-04-12,Saree,Traditional,3385,47,1,3385,Humid,None,Dhaka,0
2025-01-02,Jeans,Denim,2438,11,2,4876,Cold,None,Sylhet,0
2025-01-05,Saree,Traditional,3326,44,3,9978,Cold,None,Sylhet,0
2025-09-08,Shirt,Formal,1624,25,3,4872,Humid,None,Sylhet,0
2025-06-11,Panjabi,Ethnic,1713,18,5,8565,Sunny,None,Sylhet,0
2025-03-07,Hoodie,Winter,2292,33,2,4584,Cold,Ramadan,Sylhet,0
2025-03-27,Hoodie,Winter,2387,30,3,7161,Cold,Ramadan,Dhaka,0
2025-06-01,Saree,Traditional,3098,41,3,9294,Rainy,None,Sylhet,0
2025-10-13,Panjabi,Ethnic,2036,12,6,12216,Cold,None,Dhaka,0
2025-03-07,Panjabi,Ethnic,1970,58,4,7880,Humid,None,Sylhet,50
2025-05-08,Saree,Traditional,3245,37,4,12980,Cold,None,Dhaka,0
2025-04-07,T-Shirt,Casual,683,30,2,1366,Rainy,None,Sylhet,0
2025-11-02,Shirt,Formal,1458,20,5,7290,Humid,None,Chattogram,0
2025-11-10,Jeans,Denim,2333,11,0,0,Rainy,None,Dhaka,0
2025-07-01,Shirt,Formal,1464,17,3,4392,Cold,None,Sylhet,0
2025-01-08,Jeans,Denim,2517,11,0,0,Humid,None,Chattogram,0
2024-12-31,Shirt,Formal,1296,17,0,0,Humid,None,Dhaka,0
2024-12-31,Shirt,Formal,1573,15,2,3146,Humid,None,Chattogram,0
2025-12-20,Saree,Traditional,3091,29,8,24728,Rainy,None,Dhaka,0
2025-04-07,Hoodie,Winter,2188,27,3,6564,Rainy,None,Sylhet,0
2025-03-26,Shirt,Formal,1306,13,2,2612,Humid,None,Sylhet,0
2025-12-23,T-Shirt,Casual,748,27,3,2244,Rainy,None,Dhaka,0
2025-07-24,Saree,Traditional,3383,27,2,6766,Humid,None,Chattogram,0
2025-08-18,T-Shirt,Casual,889,23,4,3556,Sunny,None,Chattogram,0
2025-11-24,Panjabi,Ethnic,1833,50,8,14664,Humid,None,Dhaka,0
2025-09-19,Jeans,Denim,2473,11,0,0,Sunny,None,Chattogram,0
2025-11-26,Jeans,Denim,2263,11,0,0,Cold,None,Sylhet,0
2025-01-12,Saree,Traditional,3050,22,5,15250,Humid,None,Dhaka,0
2025-12-03,Hoodie,Winter,2180,20,7,15260,Cold,None,Sylhet,0
2025-12-14,Panjabi,Ethnic,1882,43,7,13174,Cold,None,Sylhet,0
2025-02-12,Shirt,Formal,1540,39,7,10780,Sunny,None,Chattogram,33
2025-05-21,T-Shirt,Casual,671,23,0,0,Sunny,Eid,Sylhet,0
2025-01-18,Hoodie,Winter,2143,18,2,4286,Rainy,None,Dhaka,0
2025-07-23,Shirt,Formal,1636,39,0,0,Sunny,None,Dhaka,0
2025-04-03,Panjabi,Ethnic,1979,32,11,21769,Humid,None,Chattogram,0
2025-05-26,Saree,Traditional,3197,19,3,9591,Rainy,None,Dhaka,0
2025-11-18,Hoodie,Winter,2312,17,1,2312,Cold,None,Sylhet,0
2025-09-13,Panjabi,Ethnic,1740,23,9,15660,Sunny,None,Sylhet,0
2025-11-19,T-Shirt,Casual,913,16,7,6391,Sunny,None,Chattogram,0
2025-07-22,Saree,Traditional,3052,16,3,9156,Rainy,None,Sylhet,0
2025-02-20,Shirt,Formal,1497,36,3,4491,Sunny,None,Sylhet,0
2025-04-01,Jeans,Denim,2307,11,0,0,Rainy,None,Chattogram,0
2025-12-02,T-Shirt,Casual,906,13,3,2718,Rainy,None,Dhaka,0
2025-10-10,Panjabi,Ethnic,1723,23,0,0,Humid,None,Chattogram,0
2025-12-25,Panjabi,Ethnic,1989,10,13,25857,Cold,None,Dhaka,0
2025-08-12,Panjabi,Ethnic,1870,10,0,0,Rainy,None,Chattogram,0
2025-08-11,Jeans,Denim,2440,11,0,0,Humid,None,Dhaka,0
2025-08-03,Panjabi,Ethnic,1851,36,1,1851,Rainy,None,Chattogram,27
2025-08-04,Panjabi,Ethnic,1866,33,3,5598,Humid,None,Dhaka,0
2025-06-30,Hoodie,Winter,2124,16,1,2124,Sunny,None,Chattogram,0
2025-11-02,Jeans,Denim,2357,49,2,4714,Rainy,None,Chattogram,40
2025-04-09,Shirt,Formal,1260,33,3,3780,Humid,Pohela Boishakh,Sylhet,0
2025-10-19,Panjabi,Ethnic,1701,26,7,11907,Cold,None,Chattogram,0
2025-11-26,Panjabi,Ethnic,1983,24,2,3966,Sunny,None,Dhaka,0
2025-02-28,T-Shirt,Casual,805,28,13,10465,Humid,None,Dhaka,28
2025-12-10,Jeans,Denim,2329,48,1,2329,Rainy,None,Sylhet,0
2025-08-12,Panjabi,Ethnic,1950,22,2,3900,Humid,None,Chattogram,0
2025-05-10,Shirt,Formal,1388,30,3,4164,Rainy,None,Sylhet,0
2025-10-03,T-Shirt,Casual,853,22,6,5118,Rainy,None,Dhaka,0
2025-03-08,Hoodie,Winter,2164,15,1,2164,Humid,Ramadan,Chattogram,0
2025-04-13,Saree,Traditional,3191,29,16,51056,Rainy,Pohela Boishakh,Sylhet,29
2025-09-13,Jeans,Denim,2309,47,1,2309,Humid,None,Sylhet,0
2025-03-02,T-Shirt,Casual,827,22,0,0,Cold,None,Dhaka,0
2025-09-16,Hoodie,Winter,2260,13,2,4520,Rainy,None,Chattogram,0
2025-05-06,Saree,Traditional,3341,27,2,6682,Cold,None,Sylhet,0
2025-12-17,Shirt,Formal,1262,29,1,1262,Cold,None,Chattogram,0
2025-01-23,Saree,Traditional,3118,23,4,12472,Sunny,None,Sylhet,0
2025-01-12,Shirt,Formal,1270,22,7,8890,Sunny,None,Chattogram,0
2025-02-07,Jeans,Denim,2311,47,0,0,Cold,None,Sylhet,0
2025-04-12,Hoodie,Winter,2364,10,3,7092,Sunny,Ramadan,Chattogram,0
2025-08-14,T-Shirt,Casual,761,21,1,761,Cold,None,Chattogram,0
2025-05-19,Saree,Traditional,3195,50,15,47925,Cold,Eid,Sylhet,42
2025-01-24,Shirt,Formal,1340,17,5,6700,Sunny,None,Dhaka,0
2025-10-07,Hoodie,Winter,2190,31,1,2190,Sunny,None,Sylhet,22
2025-12-22,Jeans,Denim,2638,47,0,0,Sunny,None,Sylhet,0
2025-12-25,Hoodie,Winter,2387,19,12,28644,Sunny,None,Chattogram,0
2025-05-18,Hoodie,Winter,2162,16,3,6486,Cold,None,Chattogram,0
2025-06-07,Hoodie,Winter,2347,13,3,7041,Rainy,None,Sylhet,0
2025-08-05,T-Shirt,Casual,672,18,3,2016,Rainy,None,Dhaka,0
2025-05-08,Hoodie,Winter,2438,10,3,7314,Rainy,Eid,Dhaka,0
2025-02-24,T-Shirt,Casual,579,16,2,1158,Humid,None,Dhaka,0
2025-04-13,Panjabi,Ethnic,1668,21,1,1668,Rainy,None,Dhaka,0
2025-07-06,T-Shirt,Casual,763,12,4,3052,Rainy,None,Sylhet,0
2025-09-30,Shirt,Formal,1503,12,5,7515,Rainy,None,Dhaka,0
2025-09-08,Jeans,Denim,2407,47,0,0,Rainy,None,Sylhet,0
2025-04-19,T-Shirt,Casual,636,41,4,2544,Sunny,Eid,Chattogram,33
2025-05-05,T-Shirt,Casual,607,39,2,1214,Sunny,None,Sylhet,0
2025-08-18,Saree,Traditional,3171,47,3,9513,Sunny,None,Chattogram,0
2025-07-04,T-Shirt,Casual,862,39,0,0,Rainy,None,Chattogram,0
2025-05-26,Saree,Traditional,3188,40,7,22316,Cold,None,Sylhet,0
2025-02-01,Panjabi,Ethnic,1825,20,1,1825,Rainy,None,Chattogram,0
2025-10-25,T-Shirt,Casual,645,38,1,645,Cold,None,Chattogram,0
2025-06-20,Hoodie,Winter,2252,36,1,2252,Cold,None,Sylhet,27
2025-08-13,Shirt,Formal,1530,32,4,6120,Humid,None,Dhaka,24
2025-10-09,Shirt,Formal,1476,29,3,4428,Humid,None,Sylhet,0
2025-12-22,Shirt,Formal,1583,27,2,3166,Cold,None,Chattogram,0
2025-06-18,Panjabi,Ethnic,1925,15,5,9625,Cold,None,Chattogram,0
2025-04-17,Hoodie,Winter,2126,34,2,4252,Cold,Eid,Chattogram,0
2025-03-03,Saree,Traditional,3407,30,10,34070,Cold,None,Sylhet,0
2025-02-14,Shirt,Formal,1471,22,5,7355,Rainy,None,Sylhet,0
2025-11-25,Shirt,Formal,1435,15,7,10045,Sunny,None,Chattogram,0
2025-02-28,Shirt,Formal,1554,13,2,3108,Humid,None,Chattogram,0
2025-11-12,Panjabi,Ethnic,1903,10,5,9515,Humid,None,Dhaka,0
2025-03-11,Saree,Traditional,3371,29,1,3371,Sunny,Ramadan,Sylhet,0
2025-04-07,Panjabi,Ethnic,1922,36,2,3844,Humid,Eid,Chattogram,28
2025-11-22,Jeans,Denim,2348,46,1,2348,Sunny,None,Chattogram,0
2025-12-19,Hoodie,Winter,2425,30,4,9700,Rainy,None,Chattogram,0
2025-09-20,T-Shirt,Casual,842,38,0,0,Rainy,None,Chattogram,0
2025-08-23,Jeans,Denim,2596,46,0,0,Cold,None,Dhaka,0
2025-09-19,T-Shirt,Casual,749,34,4,2996,Rainy,None,Dhaka,0
2025-07-18,Shirt,Formal,1315,11,2,2630,Humid,None,Dhaka,0
2025-09-12,T-Shirt,Casual,741,29,5,3705,Humid,None,Dhaka,0
2025-12-09,Hoodie,Winter,2377,22,8,19016,Rainy,None,Dhaka,0
2025-12-12,Jeans,Denim,2254,45,1,2254,Rainy,None,Dhaka,0
2025-07-01,Hoodie,Winter,2168,22,0,0,Sunny,None,Chattogram,0
2025-01-10,Hoodie,Winter,2341,10,12,28092,Sunny,None,Sylhet,0
2025-01-05,T-Shirt,Casual,929,26,3,2787,Sunny,None,Dhaka,0
2025-05-25,Saree,Traditional,3355,22,7,23485,Rainy,None,Dhaka,0
2025-09-07,Shirt,Formal,1325,35,4,5300,Cold,None,Chattogram,28
2025-10-26,Saree,Traditional,3171,17,5,15855,Humid,None,Chattogram,0
2025-10-19,Panjabi,Ethnic,1947,35,1,1947,Rainy,None,Sylhet,0
2025-10-24,Jeans,Denim,2368,45,0,0,Cold,None,Dhaka,0
2025-09-21,Saree,Traditional,3169,10,7,22183,Sunny,None,Chattogram,0
2025-09-17,Panjabi,Ethnic,1776,34,1,1776,Rainy,None,Sylhet,0
2025-03-31,Shirt,Formal,1482,32,3,4446,Sunny,None,Chattogram,0
2025-04-16,Saree,Traditional,3220,10,0,0,Humid,None,Chattogram,0
2025-02-17,Panjabi,Ethnic,1965,33,1,1965,Humid,None,Chattogram,0
2025-12-03,T-Shirt,Casual,613,20,6,3678,Rainy,None,Dhaka,0
2025-11-18,Hoodie,Winter,2375,33,6,14250,Cold,None,Sylhet,29
2025-11-11,Hoodie,Winter,2433,28,5,12165,Rainy,None,Chattogram,0
2025-02-15,Jeans,Denim,2316,45,0,0,Cold,None,Dhaka,0
2025-08-17,Saree,Traditional,3101,10,0,0,Cold,None,Dhaka,0
2025-12-20,Shirt,Formal,1565,32,0,0,Cold,None,Chattogram,0
2025-06-14,Hoodie,Winter,2294,27,1,2294,Rainy,None,Chattogram,0
2025-12-07,Hoodie,Winter,2130,23,4,8520,Rainy,None,Dhaka,0
2025-09-13,T-Shirt,Casual,783,15,5,3915,Cold,None,Chattogram,0
2025-05-08,Jeans,Denim,2325,45,0,0,Sunny,None,Sylhet,0
2025-07-13,Saree,Traditional,3354,49,1,3354,Humid,None,Dhaka,40
2025-01-23,Jeans,Denim,2614,45,0,0,Sunny,None,Dhaka,0
2025-09-14,Shirt,Formal,1523,28,4,6092,Rainy,None,Dhaka,0
2025-11-03,Panjabi,Ethnic,1756,28,5,8780,Rainy,None,Sylhet,0
2025-07-17,Hoodie,Winter,2371,21,2,4742,Sunny,None,Chattogram,0
2025-02-09,Panjabi,Ethnic,2027,20,8,16216,Humid,None,Sylhet,0
2025-08-01,Saree,Traditional,3281,49,0,0,Rainy,None,Chattogram,0
2025-06-03,Hoodie,Winter,2311,19,2,4622,Humid,None,Sylhet,0
2025-04-23,Shirt,Formal,1401,25,3,4203,Humid,Eid,Sylhet,0
2025-08-05,Jeans,Denim,2604,45,0,0,Rainy,None,Chattogram,0
2025-12-06,T-Shirt,Casual,562,10,5,2810,Rainy,None,Sylhet,0
2025-01-22,Panjabi,Ethnic,1777,17,3,5331,Humid,None,Dhaka,0
2025-09-12,Saree,Traditional,3243,42,7,22701,Rainy,None,Chattogram,0
2025-03-08,T-Shirt,Casual,777,20,10,7770,Humid,None,Dhaka,20
2025-01-03,Panjabi,Ethnic,1885,56,8,15080,Sunny,None,Chattogram,47
2025-01-05,T-Shirt,Casual,690,20,0,0,Rainy,None,Dhaka,0
2025-02-08,Jeans,Denim,2453,45,0,0,Cold,None,Sylhet,0
2025-10-01,Shirt,Formal,1404,21,4,5616,Sunny,None,Sylhet,0
2025-09-25,Hoodie,Winter,2403,19,0,0,Rainy,None,Dhaka,0
2025-01-09,Panjabi,Ethnic,1843,53,3,5529,Rainy,None,Sylhet,0
2025-06-16,T-Shirt,Casual,930,16,4,3720,Cold,None,Dhaka,0
2025-08-13,T-Shirt,Casual,610,14,2,1220,Sunny,None,Chattogram,0
2025-08-21,Jeans,Denim,2291,43,2,4582,Sunny,None,Sylhet,0
2025-01-20,T-Shirt,Casual,590,12,2,1180,Humid,None,Sylhet,0
2025-04-08,Jeans,Denim,2315,41,2,4630,Sunny,Eid,Chattogram,0
2025-08-10,Saree,Traditional,3283,39,3,9849,Sunny,None,Chattogram,0
2025-11-24,Saree,Traditional,3345,33,6,20070,Humid,None,Dhaka,0
2025-05-17,Panjabi,Ethnic,2013,53,0,0,Humid,None,Chattogram,0
2025-10-14,T-Shirt,Casual,901,12,0,0,Humid,None,Chattogram,0
2025-11-25,Panjabi,Ethnic,2021,44,9,18189,Humid,None,Chattogram,0
2025-06-27,T-Shirt,Casual,769,12,0,0,Rainy,None,Chattogram,0
2025-08-10,Panjabi,Ethnic,1704,40,4,6816,Cold,None,Dhaka,0
2025-12-24,Hoodie,Winter,2144,18,1,2144,Cold,None,Dhaka,0
2025-04-12,Jeans,Denim,2582,41,0,0,Humid,None,Chattogram,0
2025-11-05,Hoodie,Winter,2171,16,2,4342,Rainy,None,Sylhet,0
2025-07-17,Shirt,Formal,1460,13,8,11680,Cold,None,Sylhet,0
2025-12-17,Saree,Traditional,3139,24,9,28251,Cold,None,Sylhet,0
2025-09-27,Panjabi,Ethnic,1977,40,0,0,Rainy,None,Dhaka,0
2025-09-16,Saree,Traditional,3395,23,1,3395,Sunny,None,Dhaka,0
2025-02-03,Jeans,Denim,2605,41,0,0,Sunny,None,Chattogram,0
2025-04-30,Jeans,Denim,2576,41,0,0,Cold,None,Sylhet,0
2025-04-27,Hoodie,Winter,2321,12,4,9284,Sunny,Eid,Chattogram,0
2025-02-05,Jeans,Denim,2441,41,0,0,Sunny,None,Sylhet,0
2025-08-20,Shirt,Formal,1430,12,1,1430,Sunny,None,Dhaka,0
2025-08-07,Shirt,Formal,1266,41,8,10128,Cold,None,Sylhet,37
2025-03-08,Shirt,Formal,1528,41,0,0,Cold,None,Dhaka,0
2025-05-16,Shirt,Formal,1270,40,1,1270,Rainy,Eid,Dhaka,0
2025-01-05,Jeans,Denim,2502,41,0,0,Sunny,None,Dhaka,0
2025-10-15,Panjabi,Ethnic,1956,38,2,3912,Cold,None,Sylhet,0
2025-11-18,Shirt,Formal,1455,40,0,0,Cold,None,Dhaka,0
2025-09-02,T-Shirt,Casual,616,37,5,3080,Humid,None,Chattogram,30
2025-07-21,Panjabi,Ethnic,2043,33,5,10215,Cold,None,Chattogram,0
2025-06-30,T-Shirt,Casual,620,37,0,0,Sunny,None,Chattogram,0
2025-10-25,Panjabi,Ethnic,1786,29,4,7144,Sunny,None,Chattogram,0
2025-05-25,Saree,Traditional,3319,49,23,76337,Cold,Eid,Chattogram,49
2025-10-09,T-Shirt,Casual,721,35,2,1442,Cold,None,Dhaka,0
2025-02-06,Hoodie,Winter,2130,43,6,12780,Cold,None,Sylhet,37
2025-02-22,Jeans,Denim,2358,41,0,0,Sunny,None,Sylhet,0
2025-01-26,Hoodie,Winter,2368,43,0,0,Rainy,None,Dhaka,0
2025-04-25,Panjabi,Ethnic,1783,23,6,10698,Cold,None,Chattogram,0
2025-06-10,Shirt,Formal,1571,37,3,4713,Humid,None,Sylhet,0
2025-06-01,T-Shirt,Casual,621,27,8,4968,Humid,None,Dhaka,0
2025-08-19,Hoodie,Winter,2366,41,2,4732,Cold,None,Sylhet,0
2025-04-01,Saree,Traditional,3126,48,1,3126,Sunny,Eid,Chattogram,0
2025-10-17,T-Shirt,Casual,921,23,4,3684,Humid,None,Dhaka,0
2025-12-11,Saree,Traditional,3135,48,0,0,Sunny,None,Dhaka,0
2025-10-25,Hoodie,Winter,2273,41,0,0,Humid,None,Sylhet,0
2025-03-04,Shirt,Formal,1264,37,0,0,Rainy,None,Chattogram,0
2025-04-19,T-Shirt,Casual,558,23,0,0,Humid,None,Chattogram,0
2025-01-12,Shirt,Formal,1351,33,4,5404,Sunny,None,Chattogram,0
2025-05-07,Saree,Traditional,3148,39,9,28332,Rainy,Eid,Chattogram,0
2025-06-02,Jeans,Denim,2525,41,0,0,Sunny,None,Chattogram,0
2025-10-15,Jeans,Denim,2525,41,0,0,Sunny,None,Chattogram,0
2025-09-22,T-Shirt,Casual,615,17,6,3690,Sunny,None,Dhaka,0
2025-01-12,T-Shirt,Casual,872,16,1,872,Sunny,None,Sylhet,0
2025-11-09,Hoodie,Winter,2164,41,0,0,Sunny,None,Dhaka,0
2025-04-22,Hoodie,Winter,2402,39,2,4804,Rainy,None,Sylhet,0
2025-03-01,Panjabi,Ethnic,1866,23,0,0,Cold,None,Dhaka,0
2025-11-21,T-Shirt,Casual,873,15,1,873,Cold,None,Sylhet,0
2025-02-24,Jeans,Denim,2445,39,2,4890,Rainy,None,Sylhet,0
2025-11-12,Hoodie,Winter,2101,37,2,4202,Rainy,None,Chattogram,0
2025-01-15,Shirt,Formal,1626,31,2,3252,Humid,None,Sylhet,0
2025-02-01,Saree,Traditional,3137,38,1,3137,Cold,None,Dhaka,0
2025-01-11,Shirt,Formal,1421,27,4,5684,Sunny,None,Chattogram,0
2025-12-05,Saree,Traditional,3447,37,1,3447,Rainy,None,Chattogram,0
2025-12-14,Jeans,Denim,2559,39,0,0,Humid,None,Chattogram,0
2025-06-20,Saree,Traditional,3187,29,8,25496,Sunny,None,Chattogram,0
2025-12-13,Hoodie,Winter,2267,28,9,20403,Rainy,None,Dhaka,0
2025-12-27,Shirt,Formal,1281,27,0,0,Cold,None,Chattogram,0
2025-06-03,Hoodie,Winter,2086,27,1,2086,Sunny,None,Dhaka,0
2025-10-01,Saree,Traditional,3443,26,3,10329,Humid,None,Chattogram,0
2025-11-17,Jeans,Denim,2549,38,1,2549,Sunny,None,Sylhet,0
2025-09-25,Saree,Traditional,3421,22,4,13684,Humid,None,Sylhet,0
2025-01-06,Hoodie,Winter,2208,17,10,22080,Cold,None,Chattogram,0
2025-04-16,Hoodie,Winter,2320,14,3,6960,Rainy,Eid,Dhaka,0
2025-06-15,Saree,Traditional,3075,11,11,33825,Humid,None,Chattogram,0
2025-05-31,T-Shirt,Casual,738,53,9,6642,Humid,None,Dhaka,47
2025-12-05,Saree,Traditional,3073,29,11,33803,Cold,None,Sylhet,29
2025-05-16,Shirt,Formal,1584,25,2,3168,Cold,None,Sylhet,0
2025-10-08,Panjabi,Ethnic,1706,21,2,3412,Cold,None,Chattogram,0
2025-06-01,Saree,Traditional,3448,23,6,20688,Rainy,None,Dhaka,0
2025-07-10,Jeans,Denim,2489,36,2,4978,Cold,None,Chattogram,0
2025-11-26,Saree,Traditional,3151,22,1,3151,Rainy,None,Sylhet,0
2025-10-08,Saree,Traditional,3067,21,1,3067,Humid,None,Sylhet,0
2025-04-23,Saree,Traditional,3198,21,0,0,Rainy,Eid,Chattogram,0
2025-04-25,Shirt,Formal,1589,19,6,9534,Rainy,None,Chattogram,0
2025-07-27,Panjabi,Ethnic,1798,17,4,7192,Sunny,None,Sylhet,0
2025-05-13,Hoodie,Winter,2264,11,3,6792,Humid,None,Chattogram,0
2025-01-12,Panjabi,Ethnic,1723,12,5,8615,Rainy,None,Sylhet,0
2025-11-16,Saree,Traditional,3148,18,3,9444,Sunny,None,Sylhet,0
2025-09-30,T-Shirt,Casual,552,48,5,2760,Sunny,None,Dhaka,0
2025-03-19,Hoodie,Winter,2414,35,3,7242,Sunny,None,Sylhet,27
2025-11-20,Hoodie,Winter,2211,33,2,4422,Cold,None,Dhaka,0
2025-03-11,Shirt,Formal,1618,14,5,8090,Sunny,Ramadan,Chattogram,0
2025-04-23,Hoodie,Winter,2186,30,3,6558,Rainy,None,Chattogram,0
2025-11-30,Hoodie,Winter,2096,26,4,8384,Sunny,None,Chattogram,0
2025-06-10,Jeans,Denim,2458,36,0,0,Sunny,None,Chattogram,0
2025-12-11,Jeans,Denim,2292,36,0,0,Rainy,None,Dhaka,0
2025-01-05,Jeans,Denim,2504,36,0,0,Cold,None,Chattogram,0
2025-09-14,T-Shirt,Casual,768,47,1,768,Rainy,None,Sylhet,0
2025-04-23,Hoodie,Winter,2289,24,2,4578,Rainy,Eid,Chattogram,0
2025-04-09,T-Shirt,Casual,913,44,3,2739,Cold,Eid,Chattogram,0
2025-08-12,Shirt,Formal,1393,13,1,1393,Rainy,None,Chattogram,0
2025-04-16,Saree,Traditional,3389,11,7,23723,Sunny,Ramadan,Sylhet,0
2025-10-08,T-Shirt,Casual,741,37,7,5187,Sunny,None,Chattogram,0
2025-12-04,Saree,Traditional,3139,10,1,3139,Humid,None,Sylhet,0
2025-06-01,Panjabi,Ethnic,1674,50,10,16740,Sunny,None,Chattogram,48
2025-08-17,Shirt,Formal,1427,10,3,4281,Sunny,None,Dhaka,0
2025-07-24,Panjabi,Ethnic,1784,40,10,17840,Sunny,None,Sylhet,0
2025-10-23,T-Shirt,Casual,733,34,3,2199,Sunny,None,Sylhet,0
2025-01-15,Jeans,Denim,2609,36,0,0,Rainy,None,Chattogram,0
2025-01-22,T-Shirt,Casual,600,34,0,0,Cold,None,Dhaka,0
2025-07-24,Saree,Traditional,3166,28,6,18996,Humid,None,Dhaka,24
2025-03-22,Shirt,Formal,1327,31,4,5308,Humid,None,Chattogram,25
2025-09-06,Saree,Traditional,3446,18,10,34460,Humid,None,Dhaka,0
2025-02-24,Shirt,Formal,1355,29,2,2710,Humid,None,Dhaka,0
2025-07-16,T-Shirt,Casual,597,28,6,3582,Cold,None,Dhaka,0
2025-09-03,Saree,Traditional,3124,39,11,34364,Cold,None,Chattogram,32
2025-09-17,T-Shirt,Casual,645,22,6,3870,Rainy,None,Dhaka,0
2025-03-18,Panjabi,Ethnic,1910,40,0,0,Humid,Ramadan,Dhaka,0
2025-10-10,Jeans,Denim,2644,34,2,5288,Sunny,None,Sylhet,0
2025-02-08,T-Shirt,Casual,924,16,6,5544,Humid,None,Dhaka,0
2025-05-26,Panjabi,Ethnic,1888,37,34,64192,Sunny,Eid,Sylhet,31
2025-12-19,T-Shirt,Casual,811,14,2,1622,Humid,None,Chattogram,0
2025-04-05,Shirt,Formal,1264,26,3,3792,Cold,Ramadan,Sylhet,0
2025-08-13,T-Shirt,Casual,855,39,6,5130,Rainy,None,Dhaka,31
2025-06-04,Shirt,Formal,1572,26,0,0,Cold,None,Sylhet,0
2025-02-04,T-Shirt,Casual,834,34,5,4170,Sunny,None,Chattogram,0
2025-09-08,Saree,Traditional,3263,33,6,19578,Cold,None,Sylhet,0
2025-11-01,Shirt,Formal,1474,20,6,8844,Humid,None,Sylhet,0
2025-06-03,Panjabi,Ethnic,1839,34,3,5517,Sunny,None,Sylhet,0
2025-10-09,Jeans,Denim,2644,33,1,2644,Rainy,None,Dhaka,0
2025-08-16,Saree,Traditional,3099,22,11,34089,Sunny,None,Dhaka,0
2025-11-19,Panjabi,Ethnic,1782,30,4,7128,Cold,None,Chattogram,0
2025-08-31,Panjabi,Ethnic,2005,27,3,6015,Rainy,None,Dhaka,0
2025-05-12,Hoodie,Winter,2370,22,2,4740,Cold,Eid,Dhaka,0
2025-06-03,Hoodie,Winter,2250,22,0,0,Rainy,None,Sylhet,0
2025-09-26,T-Shirt,Casual,615,30,4,2460,Sunny,None,Chattogram,0
2025-02-17,Jeans,Denim,2566,31,2,5132,Humid,None,Sylhet,0
2025-12-04,Shirt,Formal,1510,19,1,1510,Sunny,None,Dhaka,0
2025-09-11,Panjabi,Ethnic,1796,22,5,8980,Rainy,None,Dhaka,0
2025-10-18,Saree,Traditional,3115,18,4,12460,Sunny,None,Dhaka,0
2025-01-16,Jeans,Denim,2464,31,0,0,Cold,None,Dhaka,0
2025-10-06,Panjabi,Ethnic,1959,15,7,13713,Humid,None,Chattogram,0
2025-03-25,Panjabi,Ethnic,1705,12,3,5115,Rainy,None,Sylhet,0
2025-07-18,T-Shirt,Casual,679,22,8,5432,Humid,None,Dhaka,0
2025-04-25,Panjabi,Ethnic,1680,42,12,20160,Sunny,Eid,Chattogram,42
2025-07-04,Panjabi,Ethnic,1904,35,7,13328,Sunny,None,Chattogram,0
2025-04-24,Hoodie,Winter,2096,16,6,12576,Sunny,Pohela Boishakh,Sylhet,0
2025-03-20,Saree,Traditional,3121,11,7,21847,Humid,None,Chattogram,0
2025-11-23,Panjabi,Ethnic,1985,33,2,3970,Sunny,None,Sylhet,0
2025-06-05,T-Shirt,Casual,763,18,4,3052,Humid,None,Dhaka,0
2025-04-19,Panjabi,Ethnic,1785,23,10,17850,Cold,Pohela Boishakh,Dhaka,0
2025-03-17,Panjabi,Ethnic,1688,18,5,8440,Rainy,Ramadan,Sylhet,0
2025-12-21,T-Shirt,Casual,920,17,1,920,Humid,None,Sylhet,0
2025-02-20,Panjabi,Ethnic,1978,18,0,0,Sunny,None,Dhaka,0
2025-12-11,Jeans,Denim,2286,31,0,0,Rainy,None,Chattogram,0
2025-02-25,Shirt,Formal,1423,19,0,0,Rainy,None,Dhaka,0
2025-09-03,Hoodie,Winter,2078,12,4,8312,Cold,None,Sylhet,0
2025-10-27,Hoodie,Winter,2064,11,1,2064,Humid,None,Sylhet,0
2025-09-12,Panjabi,Ethnic,1697,33,9,15273,Rainy,None,Dhaka,24
2025-02-10,T-Shirt,Casual,754,10,7,5278,Cold,None,Dhaka,0
2025-08-04,Jeans,Denim,2524,31,0,0,Rainy,None,Sylhet,0
2025-08-23,Hoodie,Winter,2160,43,3,6480,Cold,None,Dhaka,35
2025-05-21,Saree,Traditional,3187,47,11,35057,Rainy,Eid,Dhaka,47
2025-03-20,Jeans,Denim,2576,31,0,0,Rainy,None,Dhaka,0
